N_DISC,treatment_value_idx,EPOs_1,EPOs_2,true_effect
10,4,-1.0026037693023682,-0.9525319337844849,-0.7901234567901234
10,5,-0.9974837303161621,-0.9411037564277649,-0.9567901234567902
10,6,-0.9677971005439758,-0.8594732284545898,-1.1111111111111112
10,7,-0.7594388127326965,-0.37508636713027954,-1.2530864197530864
10,8,0.6508898138999939,0.9039427638053894,-1.382716049382716
10,9,0.13801248371601105,,-1.5
11,0,,-0.039162687957286835,0.0
11,1,-0.33935487270355225,-0.22152294218540192,-0.195
11,2,-0.5066456198692322,-0.49438396096229553,-0.38
11,3,-0.9529821276664734,-0.9400617480278015,-0.5549999999999999
11,4,-0.8050448894500732,-0.7768415212631226,-0.72
11,5,-1.1490739583969116,-1.071155309677124,-0.875
11,6,-1.0370362997055054,-0.9512932896614075,-1.02
11,7,-0.9677301645278931,-0.873484194278717,-1.155
11,8,-0.3633820414543152,-0.04239435866475105,-1.28
11,9,0.8330167531967163,0.7010518312454224,-1.395
11,10,-0.003487199544906616,,-1.5
12,0,,0.13571307063102722,0.0
12,1,-0.27698859572410583,-0.26990756392478943,-0.17768595041322316
12,2,-0.5706934332847595,-0.5505449175834656,-0.34710743801652894
12,3,-0.8567593097686768,-0.8436747193336487,-0.5082644628099173
12,4,-0.8344461917877197,-0.8165991306304932,-0.6611570247933884
12,5,-1.0882290601730347,-1.0233471393585205,-0.8057851239669421
12,6,-0.9814305901527405,-0.9461371302604675,-0.9421487603305785
12,7,-0.9774097204208374,-0.8948701620101929,-1.0702479338842976
12,8,-0.8094893097877502,-0.5573071837425232,-1.1900826446280992
12,9,-0.32094207406044006,-0.12983538210391998,-1.3016528925619835
12,10,0.7201538681983948,0.3069140613079071,-1.4049586776859504
12,11,-0.6310390830039978,,-1.5
13,0,,0.10071716457605362,0.0
13,1,-0.31245872378349304,-0.29405462741851807,-0.16319444444444445
13,2,-0.6219977736473083,-0.5542841553688049,-0.3194444444444444
13,3,-0.8236041069030762,-0.7657777070999146,-0.46875
13,4,-0.8653541803359985,-0.8417838215827942,-0.611111111111111
13,5,-0.8292040824890137,-0.8198949098587036,-0.7465277777777778
13,6,-1.1030843257904053,-1.0345759391784668,-0.875
13,7,-0.9591323733329773,-0.9102248549461365,-0.9965277777777778
13,8,-1.1264774799346924,-1.083007574081421,-1.1111111111111112
13,9,-0.7047109007835388,-0.2614845335483551,-1.21875
13,10,-0.026246102526783943,0.5033758282661438,-1.3194444444444444
13,11,0.6259015202522278,0.28245484828948975,-1.4131944444444444
13,12,-0.20526747405529022,,-1.5
14,0,,-0.020095372572541237,0.0
14,1,0.05061022564768791,-0.13039205968379974,-0.15088757396449706
14,2,-0.5949195623397827,-0.5062102675437927,-0.2958579881656805
14,3,-0.7834972143173218,-0.7348520159721375,-0.4349112426035503
14,4,-0.9211704730987549,-0.8748733401298523,-0.5680473372781065
14,5,-0.80060875415802,-0.7816988825798035,-0.6952662721893491
14,6,-1.1541097164154053,-1.0884807109832764,-0.8165680473372782
14,7,-0.9178540110588074,-0.8841533064842224,-0.9319526627218935
14,8,-1.0472915172576904,-1.0060851573944092,-1.0414201183431953
14,9,-0.9167439341545105,-0.8321776390075684,-1.1449704142011834
14,10,-0.6424946784973145,-0.2705833315849304,-1.2426035502958581
14,11,-0.5448880791664124,0.2729528844356537,-1.334319526627219
14,12,1.1407297849655151,0.20458896458148956,-1.4201183431952664
14,13,-2.1683993339538574,,-1.5
15,0,,-0.09113750606775284,0.0
15,1,-0.09760581701993942,-0.1667027622461319,-0.14030612244897958
15,2,-0.5313019752502441,-0.3876074254512787,-0.2755102040816326
15,3,-0.452147513628006,-0.4952521324157715,-0.40561224489795916
15,4,-1.00690758228302,-1.0026847124099731,-0.5306122448979591
15,5,-0.8574448227882385,-0.8410756587982178,-0.6505102040816326
15,6,-0.932266354560852,-0.9245731234550476,-0.7653061224489796
15,7,-1.0282143354415894,-0.9895575046539307,-0.875
15,8,-1.0200493335723877,-0.9820894598960876,-0.9795918367346939
15,9,-1.0004634857177734,-0.9450675249099731,-1.0790816326530612
