N_DISC,treatment_value_idx,EPOs_1,EPOs_2,true_effect
18,6,0.5831422805786133,0.522590696811676,0.3297977735667098
18,7,0.5589764714241028,0.491196870803833,0.3877001633799642
18,8,0.5357822775840759,0.4746605455875397,0.4487925268567394
18,9,0.5342549681663513,0.4596911668777466,0.5107938307205394
18,10,0.5095878839492798,0.4271399676799774,0.5719660619830202
18,11,0.4841618835926056,0.4030795693397522,0.6323703526949469
18,12,0.4562830328941345,0.376135915517807,0.6873232603811973
18,13,0.4408595561981201,0.34172871708869934,0.7393950458337414
18,14,0.4389858841896057,0.34540873765945435,0.79299443077022
18,15,0.46100902557373047,0.34908783435821533,0.8487151961385782
18,16,0.5110918283462524,0.4059560298919678,0.9123246612190666
18,17,0.7172743082046509,,1.0
19,0,,0.3344383239746094,0.0
