N_DISC,T,estimated_epo,CI_lower_bound,CI_upper_bound
16,0.5446606874465942,-0.92407954,-0.9468417167663574,-0.9020652770996094
16,0.5757784247398376,-1.1817571,-1.204562783241272,-1.1597455739974976
16,0.6103431582450867,-0.8057755,-0.8319211006164551,-0.7794672846794128
16,0.656697154045105,-1.1592181,-1.1824153661727905,-1.1347005367279053
16,0.7616016268730164,-0.8190805,-0.8423044681549072,-0.7948901653289795
17,0.1495981514453888,-0.4656241,-0.48602038621902466,-0.4446873962879181
17,0.24408027529716492,-0.6762403,-0.6985121965408325,-0.6532285809516907
17,0.2933180034160614,-0.7755004,-0.7994834184646606,-0.7510805130004883
17,0.3286387622356415,-0.9368233,-0.9572274684906006,-0.9162022471427917
17,0.35862863063812256,-0.8055817,-0.8315098881721497,-0.7799822092056274
17,0.3852480947971344,-0.81763625,-0.841550886631012,-0.7942388653755188
17,0.40692293643951416,-0.7070041,-0.7317849397659302,-0.6827147006988525
17,0.4320564568042755,-0.5751176,-0.5978138446807861,-0.5508923530578613
17,0.4574679732322693,-1.3887043,-1.4110651016235352,-1.3659417629241943
17,0.4788368046283722,-0.93459123,-0.9552891254425049,-0.9136885404586792
17,0.5009350180625916,-1.156173,-1.1795967817306519,-1.1328234672546387
17,0.5257616639137268,-0.935416,-0.9570836424827576,-0.9137540459632874
17,0.5526942014694214,-0.9491596,-0.9736427068710327,-0.9255144000053406
17,0.5818379521369934,-1.2912278,-1.31422758102417,-1.267935872077942
17,0.6163469552993774,-0.6820676,-0.7065478563308716,-0.6564513444900513
17,0.6613601446151733,-1.2225136,-1.2471415996551514,-1.1985481977462769
17,0.7657358646392822,-0.7385945,-0.7616876363754272,-0.7154572606086731
18,0.14651820063591003,-0.4068161,-0.4277890920639038,-0.3853120803833008
18,0.23907245695590973,-0.6884484,-0.7120457887649536,-0.6648188829421997
18,0.28796324133872986,-0.86424637,-0.8847223520278931,-0.8431404829025269
18,0.32236248254776,-0.9218945,-0.9442775845527649,-0.8992215394973755
18,0.3516670763492584,-0.7028893,-0.7270112037658691,-0.6783044934272766
18,0.3776191771030426,-0.86382884,-0.8869826197624207,-0.8398232460021973
18,0.39920514822006226,-0.7297352,-0.7537484169006348,-0.7051516771316528
18,0.4207896590232849,-0.49643388,-0.5193058848381042,-0.4723564386367798
18,0.44638189673423767,-1.1292121,-1.154111623764038,-1.1046382188796997
18,0.4673781096935272,-1.1299473,-1.1494094133377075,-1.110485315322876
18,0.4883519411087036,-1.3238087,-1.3473608493804932,-1.300419807434082
18,0.5091075301170349,-0.65571916,-0.6767648458480835,-0.63438880443573
18,0.5333331823348999,-1.1052989,-1.1260367631912231,-1.084018349647522
18,0.5603739619255066,-0.9420756,-0.9660276770591736,-0.9171340465545654
18,0.5873268246650696,-1.1573284,-1.1811199188232422,-1.1324992179870605
